@relation yeast-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.RandomProjection-N7-R62-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
0.866025,0,1.835974,0.502295,0.744782,0.363731,-1.177795,NUC
0.866025,0,2.009179,0.34641,0.450333,0.069282,-0.259808,ME1
0.866025,0,1.974538,0.433013,0.588897,0.207846,-0.311769,EXC
0.866025,0,1.835974,0.34641,0.519615,0.086603,-0.554256,MIT
0.866025,0,1.766692,0.536936,0.311769,-0.138564,-1.143154,CYT
0.866025,0,1.662769,0.363731,0.762102,0.381051,-0.710141,MIT
0.866025,0,1.835974,0.536936,0.588897,0.207846,-0.796743,MIT
0.866025,0,1.853294,0.294449,0.415692,0.034641,-0.311769,ME2
0.866025,0,2.165064,0.502295,0.69282,0.311769,-0.32909,ME2
0.866025,0,1.69741,0.32909,0.484974,0.103923,-0.519615,ME2
0.866025,0,1.610807,0.294449,0.34641,-0.034641,-1.03923,ME3
0.866025,0,1.593487,0.519615,0.311769,-0.138564,-1.056551,VAC
0.866025,0,1.541525,0.363731,0.6755,0.034641,-0.762102,NUC
0.866025,0,2.303628,0.398372,0.814064,0.207846,-0.277128,ME2
0.866025,0,1.576166,0.519615,0.502295,0.121244,-0.848705,EXC
0.866025,0,1.870615,0.502295,0.484974,0.103923,-0.588897,VAC
0.866025,0,1.004589,0.207846,0.277128,-0.103923,-1.004589,ME3
0.866025,0,1.558846,0.398372,0.363731,-0.121244,-0.935307,CYT
0.866025,0,1.69741,-0.363731,0.242487,-0.900666,-1.056551,ME3
0.866025,0,1.749371,0.294449,0.744782,0.086603,-1.03923,NUC
0.866025,0,1.835974,0.623538,0.467654,0.086603,-0.779423,CYT
0.866025,0,1.991858,0.588897,0.398372,0.017321,-0.554256,CYT
0.866025,0,1.939897,0.588897,0.381051,0,-0.536936,CYT
0.866025,0,1.922576,0.467654,0.173205,-0.207846,-0.571577,CYT
0.866025,0,1.645448,0.502295,0.571577,0.190526,-0.900666,CYT
0.866025,0,1.766692,0.536936,0.32909,-0.051962,-1.073872,CYT
0.866025,0,1.835974,0.450333,1.160474,0.779423,-0.987269,MIT
0.866025,0,1.506884,0.519615,0.900666,0.519615,-1.056551,MIT
0.866025,0,1.36832,0.381051,0.311769,-0.121244,-1.004589,NUC
0.866025,0,1.628128,0.138564,0.554256,-0.190526,-0.935307,NUC
0.866025,0,1.818653,0.554256,0.32909,-0.138564,-1.160474,NUC
0.866025,0,1.593487,0.294449,0.138564,-0.32909,-0.831384,CYT
0.866025,0,1.593487,0.277128,0.381051,-0.121244,-0.710141,CYT
0.866025,0,1.784012,0.606218,0.155885,-0.225167,-1.229756,CYT
0.866025,0,1.887935,0.571577,0.207846,-0.173205,-0.917987,CYT
0.866025,0,1.69741,0.640859,0.259808,-0.121244,-1.03923,CYT
0.866025,0,2.286307,0.433013,0.640859,0.259808,-0.433013,EXC
0.866025,0,1.628128,0.519615,0.415692,0.034641,-1.004589,CYT
0.866025,0,1.732051,0.34641,0.467654,-0.034641,-0.848705,CYT
0.866025,0,1.628128,0.381051,1.056551,0.6755,-0.640859,MIT
0.866025,0,1.887935,0.554256,1.143154,0.762102,-0.900666,MIT
0.866025,0,1.853294,0.623538,0.398372,0.017321,-0.831384,MIT
0.866025,0,1.69741,0.536936,0.952628,0.519615,-0.744782,MIT
0.866025,0,1.853294,0.554256,0.69282,0.311769,-0.640859,MIT
0.866025,0,1.853294,0.450333,0.935307,0.467654,-0.883346,MIT
0.866025,0,2.009179,0.640859,0.69282,0.311769,-0.433013,MIT
0.866025,0,1.870615,0.502295,0.848705,0.467654,-0.952628,MIT
0.866025,0,1.732051,0.571577,0.866025,0.484974,-0.952628,MIT
0.866025,0,1.801333,0.415692,0.796743,0.415692,-0.796743,MIT
0.866025,0,1.974538,0.658179,0.987269,0.606218,-0.987269,MIT
0.866025,0,1.991858,0.710141,0.640859,0.259808,-0.727461,MIT
0.866025,0,3.204294,0.311769,0.744782,0.363731,-0.571577,MIT
0.866025,0,1.36832,-0.017321,0.225167,-0.155885,-1.264397,ME3
0.866025,0,1.36832,0.225167,0.277128,-0.103923,-1.143154,ME3
0.866025,0,1.870615,0.398372,0.502295,0.121244,-0.363731,EXC
0.866025,0,1.922576,0.415692,0.519615,-0.086603,-0.883346,NUC
0.866025,0,1.71473,0.34641,0.710141,0.155885,-1.056551,CYT
0.866025,0,1.870615,0.502295,0.796743,0.225167,-1.125833,CYT
0.866025,0,1.472243,0.34641,0.381051,-0.086603,-0.969948,MIT
0.866025,0,1.749371,0.588897,0.34641,-0.034641,-0.952628,CYT
0.866025,0,1.853294,0.207846,0.277128,-0.623538,-1.195115,NUC
0.866025,0,1.905256,0.363731,0.433013,-0.051962,-0.883346,CYT
0.866025,0,1.506884,0.259808,0.450333,0.069282,-0.952628,ME3
0.866025,0,2.113102,0.519615,0.623538,0.242487,-0.467654,EXC
0.866025,0,1.922576,0.294449,0.571577,0.190526,-0.814064,MIT
0.866025,0,1.991858,0.311769,0.484974,0.103923,-0.433013,MIT
0.866025,0,1.974538,0.606218,0.467654,0.086603,-0.398372,CYT
0.866025,0,1.610807,0.225167,0.415692,0.034641,-1.004589,ME3
0.866025,0,1.420282,0.294449,0.207846,-0.173205,-1.091192,ME3
0.866025,0,1.766692,0.484974,0.69282,0.311769,-0.762102,CYT
0.866025,0,1.385641,0.173205,0.467654,-0.34641,-0.866025,NUC
0.866025,0,1.628128,0.571577,0.415692,0.034641,-0.866025,CYT
0.866025,0,1.645448,0.242487,0.277128,-0.103923,-1.004589,ME3
0.866025,0,1.541525,0.554256,0.311769,-0.069282,-1.108513,CYT
0.866025,0,1.922576,0.571577,0.311769,-0.069282,-1.212436,CYT
0.866025,0,2.026499,0.519615,0.277128,-0.103923,-0.779423,CYT
0.866025,0,1.870615,0.450333,0.398372,0.017321,-1.351,CYT
0.866025,0,2.442192,0.398372,0.796743,0.32909,-0.952628,POX
0.866025,0,1.610807,0.32909,0.398372,0.017321,-0.987269,NUC
0.866025,0,1.541525,0.034641,0.32909,-0.623538,-1.177795,NUC
0.866025,0,1.610807,0.381051,0.814064,0.34641,-1.02191,NUC
0.866025,0,1.749371,-0.866025,0.277128,-1.454923,-0.987269,NUC
0.866025,0,1.645448,0.484974,1.03923,0.658179,-0.935307,MIT
0.866025,0,2.130422,0.588897,0.710141,0.32909,-0.658179,MIT
0.866025,0,1.801333,0.606218,0.831384,0.450333,-0.883346,MIT
0.866025,0,1.732051,0.450333,0.381051,0,-0.710141,MIT
0.866025,0,1.853294,0.762102,0.450333,0.069282,-0.969948,MIT
0.866025,0,1.576166,0.121244,0.484974,0.103923,-0.640859,MIT
0.866025,0,1.870615,0.571577,0.796743,0.415692,-0.814064,MIT
0.866025,0,2.009179,0.554256,0.744782,0.363731,-0.623538,MIT
0.866025,0,1.887935,0.311769,0.744782,0.207846,-0.762102,MIT
0.866025,0,1.541525,0.207846,0.536936,0.155885,-0.866025,ME3
0.866025,0,2.009179,0.554256,0.294449,-0.086603,-0.69282,MIT
0.866025,0,1.576166,0.450333,0.277128,-0.190526,-1.073872,NUC
0.866025,0,2.06114,0.450333,0.917987,0.536936,-0.987269,MIT
0.866025,0,1.835974,0.519615,0.086603,-0.34641,-0.727461,NUC
0.866025,0,1.71473,0.277128,0.814064,0.069282,-0.987269,CYT
0.866025,0,2.095781,0.606218,0.259808,-0.121244,-0.814064,CYT
0.866025,0,1.974538,0.363731,0.536936,0,-1.02191,CYT
0.866025,0,1.853294,0.536936,0.433013,-0.017321,-0.536936,CYT
0.866025,0,1.784012,0.433013,0.727461,0.259808,-0.727461,NUC
0.866025,0,1.939897,0.554256,0.277128,-0.103923,-1.143154,NUC
0.866025,0,1.801333,0.32909,0.363731,-0.173205,-1.212436,CYT
0.866025,0,1.870615,-0.155885,0.450333,-0.571577,-1.125833,ME3
0.866025,0,1.801333,0.484974,0.294449,-0.086603,-0.952628,NUC
0.866025,0,1.558846,0.484974,0.259808,-0.259808,-1.229756,CYT
0.866025,0,1.662769,0.727461,0.519615,0.138564,-1.143154,NUC
0.866025,0,1.784012,0.588897,0.277128,-0.103923,-1.004589,CYT
0.866025,0,1.71473,0.502295,0.814064,0.433013,-0.814064,NUC
0.866025,0,2.026499,0.606218,0.32909,-0.051962,-0.502295,NUC
0.866025,0,1.489564,0.311769,0.467654,0.086603,-1.004589,NUC
0.866025,0,1.905256,0.536936,0.277128,-0.103923,-1.056551,CYT
0.866025,0,1.69741,0.103923,0.155885,-0.796743,-1.281718,NUC
0.866025,0,1.69741,0.433013,0.242487,-0.190526,-0.623538,CYT
0.866025,0,1.784012,0.32909,0.536936,0.034641,-1.125833,CYT
0.866025,0,1.437602,-0.433013,0.588897,-0.658179,-1.333679,NUC
0.866025,0,1.454923,0.484974,0.32909,-0.051962,-0.848705,NUC
0.866025,0,1.732051,0.433013,0.207846,-0.225167,-0.69282,NUC
0.866025,0,1.593487,0.155885,0.242487,-0.519615,-1.03923,CYT
0.866025,0,1.437602,0.069282,0.588897,-0.103923,-0.987269,NUC
0.866025,0,1.628128,0.311769,0.415692,-0.155885,-1.02191,CYT
0.866025,0,1.974538,0.311769,0.277128,-0.207846,-1.160474,NUC
0.866025,0,1.402961,0.484974,0.259808,-0.121244,-1.056551,NUC
0.866025,0,1.71473,0.588897,0.173205,-0.207846,-0.987269,CYT
0.866025,0,2.130422,0.277128,1.125833,0.502295,-0.623538,NUC
0.866025,0,1.732051,0.450333,0.277128,-0.190526,-0.848705,NUC
0.866025,0,1.853294,0.450333,0.744782,0.363731,-0.658179,MIT
0.866025,0,1.957217,0.6755,0.363731,-0.190526,-1.108513,CYT
0.866025,0,1.957217,0.6755,0.363731,-0.190526,-1.108513,CYT
0.866025,0,1.69741,0.467654,0.34641,-0.034641,-0.831384,CYT
0.866025,0,1.749371,0.069282,0.207846,-0.588897,-1.03923,NUC
0.866025,0,1.801333,0.484974,0.311769,-0.121244,-0.848705,NUC
0.866025,0,1.524205,0.363731,0.190526,-0.190526,-1.229756,ME3
0.866025,0,1.454923,0.34641,0.34641,-0.034641,-0.987269,ME3
0.866025,0,1.437602,0.190526,0.484974,0.103923,-1.299038,ME3
0.866025,0,1.385641,-0.155885,0.69282,-0.121244,-1.03923,ME3
0.866025,0,1.281718,-0.294449,0.190526,-0.623538,-1.299038,ME3
0.866025,0,1.680089,0.363731,0.398372,-0.155885,-1.212436,NUC
0.866025,0,1.818653,0.381051,0.34641,-0.034641,-0.848705,CYT
0.866025,0,1.645448,0.484974,0.398372,0.017321,-0.571577,CYT
0.866025,0,1.662769,0.484974,0.190526,-0.277128,-1.36832,CYT
0.866025,0,1.939897,0.381051,0.779423,0.398372,-1.125833,MIT
0.866025,0,2.927166,0.450333,0.554256,0.173205,-1.02191,POX
0.866025,0,1.506884,0.398372,0.571577,0,-1.229756,NUC
0.866025,0,1.385641,0.34641,0.606218,0.103923,-0.900666,NUC
0.866025,0,1.610807,0.588897,0.363731,-0.017321,-1.056551,NUC
0.866025,0,1.610807,0.536936,1.160474,0.779423,-1.004589,CYT
0.866025,0,1.784012,0.814064,0.311769,-0.069282,-1.351,CYT
0.866025,0,1.628128,0.502295,0.225167,-0.155885,-0.831384,CYT
0.866025,0,1.558846,0.519615,0.311769,-0.069282,-0.762102,CYT
0.866025,0,1.905256,0.484974,0.917987,0.484974,-1.03923,CYT
0.866025,0,2.165064,0.6755,0.398372,0.017321,-1.073872,CYT
0.866025,0,1.853294,0.519615,0.294449,-0.086603,-1.229756,CYT
0.866025,0,1.853294,0.484974,0.259808,-0.121244,-1.229756,CYT
0.866025,0,1.628128,0.519615,0.415692,0.034641,-1.351,CYT
0.866025,0,1.766692,0.467654,0.484974,0.051962,-0.796743,CYT
0.866025,0,1.610807,0.502295,0.190526,-0.190526,-1.212436,CYT
0.866025,0,1.870615,0.277128,0.467654,0.086603,-0.415692,ME1
0.866025,0,1.784012,0.155885,0.571577,0.190526,-0.779423,MIT
0.866025,0,1.766692,0.658179,0.363731,-0.017321,-1.091192,CYT
0.866025,0,1.766692,0.415692,0.935307,0.467654,-0.917987,MIT
0.866025,0,1.749371,0.398372,1.004589,0.623538,-0.658179,MIT
0.866025,0,1.905256,0.554256,0.917987,0.536936,-0.744782,MIT
0.866025,0,2.009179,0.554256,0.848705,0.398372,-0.710141,MIT
0.866025,0,1.662769,0.103923,0.502295,0.017321,-0.588897,MIT
0.866025,0,1.69741,0.259808,0.519615,0.138564,-0.606218,MIT
0.866025,0,1.402961,0.173205,0.571577,0.086603,-0.900666,MIT
0.866025,0,1.749371,0.32909,0.640859,0.207846,-0.779423,MIT
0.866025,0,1.610807,0.69282,0.207846,-0.173205,-0.831384,MIT
0.866025,0,1.576166,0.398372,0.779423,0.398372,-0.917987,MIT
0.866025,0,1.71473,0.259808,1.125833,0.6755,-0.935307,MIT
0.866025,0,1.645448,0.207846,0.381051,0,-0.727461,MIT
0.866025,0,1.991858,0.277128,0.588897,0.207846,-0.848705,MIT
0.866025,0,1.939897,0.658179,0.883346,0.502295,-0.831384,MIT
0.866025,0,1.784012,0.363731,0.969948,0.588897,-0.640859,MIT
0.866025,0,1.472243,0.381051,0.866025,0.484974,-0.727461,MIT
0.866025,0,1.662769,0.588897,1.212436,0.831384,-0.866025,MIT
0.866025,0,1.766692,0.381051,0.883346,0.502295,-0.987269,MIT
0.866025,0,1.558846,0.398372,0.935307,0.554256,-0.779423,MIT
0.866025,0,1.974538,0.415692,0.502295,0.121244,-0.502295,MIT
0.866025,0,1.680089,0.415692,0.484974,0.103923,-0.779423,CYT
0.866025,0,1.991858,0.415692,0.363731,-0.069282,-1.195115,CYT
0.866025,0,1.732051,0.658179,0.207846,-0.173205,-0.917987,CYT
0.866025,0,2.37291,0.623538,0.398372,0.017321,-0.363731,EXC
0.866025,0,1.818653,0.640859,0.848705,0.467654,-1.02191,MIT
0.866025,0,2.182384,0.363731,0.519615,0.138564,-0.554256,ME1
1.732051,0,2.286307,0.623538,0.433013,0.051962,-1.299038,ERL
0.866025,0,2.06114,0.242487,0.484974,-0.207846,-0.69282,VAC
0.866025,0,1.576166,0.259808,0.242487,-0.138564,-0.917987,ME3
0.866025,0,1.732051,0.450333,0.294449,-0.086603,-0.69282,NUC
0.866025,0,1.732051,0.640859,0.415692,0.034641,-0.571577,CYT
0.866025,0,1.71473,0.623538,0.363731,-0.017321,-0.623538,CYT
0.866025,0,1.749371,0.398372,0.207846,-0.173205,-0.744782,NUC
0.866025,0,1.801333,0.762102,0.433013,0.051962,-0.69282,NUC
0.866025,0,1.558846,0.571577,0.190526,-0.173205,-0.900666,NUC
0.866025,0,1.71473,0.277128,0.467654,0.086603,-0.571577,ME2
0.866025,0,2.823243,0.658179,0.32909,-0.051962,-0.952628,POX
0.866025,0,1.69741,0.484974,0.294449,-0.138564,-1.03923,NUC
0.866025,0,1.732051,0.34641,0.900666,0.311769,-1.195115,NUC
0.866025,0,1.212436,0.034641,0.242487,-0.294449,-1.229756,ME3
0.866025,0,2.199705,0.467654,0.398372,0.017321,-0.242487,EXC
0.866025,0,2.234346,0.554256,0.398372,0.017321,-0.242487,EXC
0.866025,0,1.887935,0.536936,0.259808,-0.207846,-0.935307,CYT
0.866025,0,2.182384,0.917987,0.294449,-0.086603,-1.160474,CYT
0.866025,0,2.182384,0.917987,0.294449,-0.086603,-1.160474,CYT
0.866025,0,1.645448,0.502295,0.571577,0.190526,-0.848705,MIT
0.866025,0,2.165064,0.848705,0.259808,-0.121244,-1.091192,MIT
0.866025,0,1.801333,0.450333,0.242487,-0.138564,-0.987269,MIT
0.866025,0,1.957217,0.658179,0.225167,-0.155885,-0.796743,MIT
0.866025,0,2.234346,0.866025,0.381051,0,-1.125833,MIT
0.866025,0,1.454923,0.6755,0.623538,0.311769,-0.987269,CYT
0.866025,0,1.351,0.138564,0.242487,-0.519615,-1.437602,CYT
0.866025,0,1.870615,0.571577,0.242487,-0.138564,-0.866025,CYT
0.866025,0,1.957217,0.069282,0.883346,0.173205,-1.004589,MIT
0.866025,0,1.818653,0.762102,0.190526,-0.190526,-1.160474,MIT
0.866025,0,1.316359,0.207846,0.519615,0.138564,-0.814064,ME3
0.866025,0,1.247077,0.138564,0.398372,0.017321,-1.195115,ME3
0.866025,0,3.256256,0.519615,0.398372,0.017321,-0.987269,POX
0.866025,0,1.974538,0.398372,0.363731,-0.207846,-0.779423,NUC
0.866025,0,1.281718,0.415692,0.207846,-0.173205,-0.900666,NUC
0.866025,0,1.680089,0.554256,0.277128,-0.103923,-0.762102,NUC
0.866025,0,1.835974,0.225167,0.138564,-0.294449,-1.160474,VAC
0.866025,0,1.662769,0.502295,0.571577,0.034641,-1.03923,NUC
0.866025,0,1.71473,0.381051,0.381051,-0.259808,-1.073872,NUC
0.866025,0,1.420282,0.484974,0.363731,-0.017321,-1.02191,NUC
0.866025,0,1.264397,0.536936,0.34641,-0.034641,-1.229756,NUC
0.866025,0,1.905256,0.32909,0.381051,-0.259808,-0.779423,NUC
0.866025,0,1.264397,0.467654,0.277128,-0.103923,-1.125833,NUC
0.866025,0,1.853294,0.640859,0.381051,0,-1.004589,CYT
0.866025,0,1.662769,0.484974,0.259808,-0.121244,-0.398372,CYT
0.866025,0,1.784012,0.155885,0.34641,-0.311769,-0.69282,NUC
0.866025,0,1.351,0.554256,0.450333,0.069282,-0.866025,NUC
0.866025,0,2.06114,0.311769,1.073872,0.450333,-0.969948,MIT
0.866025,0,1.610807,0.554256,0.242487,-0.138564,-0.935307,NUC
0.866025,0,1.784012,0.467654,0.155885,-0.277128,-0.831384,NUC
0.866025,0,1.957217,0.381051,0.363731,-0.155885,-0.900666,NUC
0.866025,0,1.437602,0.32909,0.277128,-0.103923,-0.831384,ME2
0.866025,0,1.524205,0.415692,0.277128,-0.225167,-0.952628,CYT
0.866025,0,1.593487,-0.242487,1.36832,0.277128,-0.917987,NUC
0.866025,0,1.558846,-0.207846,0.277128,-0.536936,-0.866025,ME3
0.866025,0,1.853294,0.571577,0.32909,-0.051962,-0.831384,CYT
0.866025,0,1.541525,0.554256,0.207846,-0.259808,-0.658179,NUC
0.866025,0,1.71473,0.415692,0.398372,0.017321,-1.03923,NUC
0.866025,0,1.576166,0.190526,0.069282,-0.311769,-0.34641,ME2
0.866025,0,1.69741,0.536936,0.311769,-0.069282,-1.125833,CYT
0.866025,0,1.801333,0.34641,0.363731,-0.155885,-0.796743,CYT
0.866025,0,1.662769,0.606218,0.190526,-0.190526,-1.091192,NUC
0.866025,0,1.36832,-0.017321,0.381051,-0.155885,-1.143154,ME3
0.866025,0,1.766692,0.173205,0.398372,0.017321,-0.433013,ME1
0.866025,0,1.71473,0.086603,0.190526,-0.640859,-0.814064,CYT
0.866025,0,1.905256,0.554256,0.554256,0.173205,-1.073872,CYT
0.866025,0,1.887935,0.536936,0.554256,0.173205,-1.073872,CYT
0.866025,0,1.437602,0.311769,0.259808,-0.121244,-1.281718,ME3
0.866025,0,1.939897,0.259808,0.242487,-0.138564,-0.762102,ME3
0.866025,0,1.645448,0.294449,0.467654,0.086603,-0.536936,ME2
0.866025,0,1.784012,0.363731,0.207846,-0.173205,-0.814064,ME3
0.866025,0,1.974538,0.467654,0.588897,0.207846,-0.831384,CYT
0.866025,0,1.784012,0.381051,0.277128,-0.103923,-0.779423,ME2
0.866025,0,1.801333,0.32909,0.32909,-0.138564,-0.814064,CYT
0.866025,0,1.749371,0.311769,0.381051,0,-0.207846,ME2
0.866025,0,1.749371,0.398372,0.242487,-0.138564,-0.848705,CYT
0.866025,0,1.766692,0.32909,0.381051,0,-0.658179,ME3
0.866025,0,1.576166,0.277128,0.311769,-0.069282,-0.762102,ME3
0.866025,0,1.541525,0.363731,0.32909,-0.051962,-1.073872,ME3
0.866025,0,1.766692,0.571577,0.207846,-0.173205,-1.212436,CYT
0.866025,0,1.437602,0.398372,0.32909,-0.051962,-1.160474,ME2
0.866025,0,1.801333,0.415692,0.225167,-0.155885,-0.710141,CYT
0.866025,0,1.905256,0.34641,0.32909,-0.051962,-0.866025,ME3
0.866025,0,1.662769,0.32909,0.277128,-0.103923,-0.398372,ME2
0.866025,0,1.593487,-0.034641,0.536936,-0.294449,-0.917987,NUC
0.866025,0,1.853294,0.069282,0.225167,-0.519615,-1.160474,NUC
1.732051,0,2.268987,0.502295,0.69282,0.311769,-1.333679,ERL
0.866025,0,2.320948,0.433013,0.640859,0.259808,-0.363731,EXC
1.732051,0,1.645448,0.242487,0.259808,-0.34641,-2.078461,CYT
0.866025,0,1.71473,0.450333,0.242487,-0.138564,-0.987269,CYT
0.866025,0,1.835974,0.398372,0.450333,0.069282,-0.744782,CYT
0.866025,0,1.801333,0.294449,0.207846,-0.225167,-0.6755,CYT
0.866025,0,1.576166,0.415692,0.311769,-0.155885,-1.299038,CYT
0.866025,0,1.991858,0.536936,0.415692,0.034641,-0.883346,CYT
0.866025,0,1.922576,0.502295,0.415692,0.034641,-0.779423,CYT
0.866025,0,1.939897,0.34641,0.259808,-0.311769,-0.484974,CYT
0.866025,0,1.177795,0.190526,0.294449,-0.086603,-1.02191,ME3
0.866025,0,1.680089,0.34641,0.381051,0,-0.762102,ME3
0.866025,0,1.247077,0.017321,0.207846,-0.259808,-0.987269,ME3
0.866025,0,1.610807,0,0.138564,-0.710141,-1.125833,NUC
0.866025,0,2.130422,0.32909,0.623538,0.242487,-0.138564,EXC
0.866025,0,3.360179,0.502295,0.225167,-0.155885,-0.571577,POX
0.866025,0,1.593487,0.381051,0.363731,-0.017321,-1.02191,POX
0.866025,0,1.610807,0.606218,0.294449,-0.086603,-1.160474,CYT
0.866025,0,2.06114,0.433013,0.433013,0.051962,-0.571577,ME1
0.866025,0,1.887935,-0.259808,0.32909,-0.831384,-0.952628,NUC
0.866025,0,1.593487,0.242487,0.294449,-0.155885,-1.004589,ME3
0.866025,0,1.922576,0.051962,0.814064,0.277128,-0.190526,ME1
0.866025,0,2.234346,0.294449,0.710141,0.32909,-0.381051,ME2
0.866025,0,1.662769,0.588897,0.242487,-0.138564,-1.02191,CYT
0.866025,0,1.818653,0.519615,0.277128,-0.207846,-0.900666,CYT
0.866025,0,1.558846,0.502295,0.900666,0.519615,-1.004589,CYT
0.866025,0,1.143154,0.173205,0.381051,0,-1.195115,ME3
0.866025,0,1.905256,0.484974,0.536936,0.155885,-0.623538,CYT
0.866025,0,1.593487,0.190526,0.519615,0.086603,-1.177795,ME3
0.866025,0,1.766692,-0.242487,1.351,0.484974,-0.259808,ME1
0.866025,0,1.939897,0.554256,0.502295,0.121244,-0.900666,CYT
0.866025,0,1.818653,0.69282,0.467654,0.086603,-1.056551,NUC
0.866025,0,2.130422,0.398372,0.554256,-0.034641,-0.900666,CYT
0.866025,0,1.333679,0.34641,0.363731,-0.017321,-1.02191,CYT
0.866025,0,1.905256,0.398372,0.259808,-0.242487,-0.69282,CYT
0.866025,0,1.939897,0.190526,0.277128,-0.450333,-0.311769,NUC
0.866025,0,1.524205,0.259808,0.259808,-0.121244,-0.987269,ME3
0.866025,0,1.610807,0.381051,0.259808,-0.207846,-0.900666,NUC
0.866025,0,1.69741,0.381051,0.294449,-0.155885,-0.814064,CYT
0.866025,0,1.887935,0.467654,0.519615,0.138564,-0.744782,NUC
0.866025,0,1.385641,0.207846,0.363731,-0.017321,-0.969948,ME3
0.866025,0,2.165064,0.363731,0.69282,0.069282,-1.177795,NUC
0.866025,0,1.939897,0.363731,0.571577,0.190526,-0.658179,ME1
0.866025,0,1.524205,0.536936,0.381051,-0.086603,-1.299038,NUC
0.866025,0,1.628128,0.467654,0.34641,-0.086603,-0.952628,CYT
0.866025,0,1.402961,0.069282,0.259808,-0.467654,-0.866025,CYT
0.866025,0,1.489564,0.34641,0.225167,-0.242487,-1.004589,CYT
0.866025,0,1.558846,0.415692,0.34641,-0.138564,-1.212436,CYT
0.866025,0,2.026499,0.363731,0.519615,-0.017321,-0.640859,CYT
0.866025,0,1.610807,0.103923,0.190526,-0.415692,-1.091192,CYT
0.866025,0,1.437602,-0.069282,0.207846,-0.727461,-1.108513,CYT
0.866025,0,1.818653,0.467654,0.294449,-0.086603,-0.987269,CYT
0.866025,0,1.957217,0.554256,0.242487,-0.225167,-0.796743,NUC
0.866025,0,1.472243,0.433013,0.311769,-0.190526,-1.229756,NUC
0.866025,0,1.69741,0.32909,0.606218,0.121244,-1.247077,NUC
0.866025,0,1.957217,0.554256,0.311769,-0.121244,-0.710141,NUC
0.866025,0,1.437602,0.311769,0.155885,-0.311769,-1.506884,NUC
0.866025,0,1.818653,0.484974,0.259808,-0.190526,-0.900666,NUC
0.866025,0,1.71473,0.640859,0.311769,-0.069282,-0.658179,CYT
